id,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,status,id_destination,price_category,top_tags,type,English,non-English,local
g303648-d13287072,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Trioberry']",Trioberry,Claimed,5.0,"August 22, 2019","Ivan Vazov 9 Hotel Vigo, Nessebar 8230 Bulgaria",42.659542,27.721458,#84 of 144 Restaurants in Nessebar,#9 of 16 Pub in Nessebar,5,0,,,"Healthy, Bar, Pub","Breakfast, Lunch, Dinner, Brunch, Drinks",,,True,True,http://www.facebook.com/Trioberry-114591729180152/,,,,,4,1.0,0.0,0.0,0.0,"English (2), Russian (3)",in rating,g303648-d13287072,$$ - $$$,"Bar, Pub, Healthy",Restaurants,2,3,0
g303648-d13532766,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Randevu']",Restaurant Randevu,Claimed,5.0,"September 18, 2019","Terrain Akrotiriya, complex Rich 1, Nessebar 8230 Bulgaria",42.651512,27.701336,#38 of 144 Restaurants in Nessebar,#38 of 144 Restaurants in Nessebar,33,0,,₪7 - ₪72,European,"Breakfast, Lunch, Dinner",Vegetarian Friendly,"Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Takeout, Reservations",False,True,https://www.facebook.com/RandevuRus/,50,50,50,,32,1.0,0.0,0.0,0.0,"Italian (1), German (1), English (1), Russian (30)",in rating,g303648-d13532766,$$ - $$$,"European, Vegetarian Friendly",Restaurants,1,32,0
g303648-d14073488,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Amphora Restaurant Old Nessebar']",Amphora Restaurant Old Nessebar,Claimed,2.5,"August 13, 2019","Kraibrejna 11, Nessebar 8231 Bulgaria",42.659817,27.734095,#140 of 144 Restaurants in Nessebar,#72 of 73 European in Nessebar,19,0,,₪30 - ₪149,"Seafood, International, European, Eastern European","Lunch, Dinner, Brunch, Late Night, Drinks",,Table Service,True,True,http://www.facebook.com/RestaurantAmphora,,,,,5,1.0,3.0,2.0,8.0,"Russian (6), Polish (2), English (11)",in rating,g303648-d14073488,$$ - $$$,"Seafood, International, European",Restaurants,11,8,0
g303648-d14106529,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'The Gossip Place PUB']",The Gossip Place PUB,Unclaimed,5.0,"October 17, 2019","Slunchev Bryag Empera hotel, Nessebar 8240 Bulgaria",42.69612,27.706015,#58 of 144 Restaurants in Nessebar,#5 of 16 Pub in Nessebar,15,0,,,"Bar, Pub",,,"Seating, Reservations",False,False,https://www.facebook.com/thegossipplace/,,,,,14,1.0,0.0,0.0,0.0,"Russian (1), English (14)",in rating,g303648-d14106529,,"Bar, Pub",Restaurants,14,1,0
g303648-d14123579,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Sofi Hut']",Sofi Hut,Unclaimed,4.5,"October 4, 2023","ulitsa Struma 9, Nessebar 8230 Bulgaria",42.66316,27.71716,#47 of 144 Restaurants in Nessebar,#41 of 73 European in Nessebar,31,0,,,European,"Lunch, Dinner",Vegetarian Friendly,"Seating, Table Service",True,True,,40,45,45,,25,2.0,1.0,1.0,2.0,"Polish (2), Russian (6), English (20), German (3)",in rating,g303648-d14123579,$,"European, Vegetarian Friendly",Restaurants,20,11,0
g303648-d14176124,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Snek bar ""Akva""']","Snek bar ""Akva""",Unclaimed,5.0,"June 29, 2018","South Beach, Nessebar 8230 Bulgaria",42.65738,27.718428,#125 of 144 Restaurants in Nessebar,#14 of 17 Barbecue in Nessebar,1,0,,,"Pizza, Seafood, Barbecue, European, Greek",,,,False,True,https://www.facebook.com/%D0%A1%D0%BD%D0%B5%D0%BA-%D0%B1%D0%B0%D1%80-%D0%90%D0%BA%D0%B2%D0%B0-202931310521852/,,,,,1,0.0,0.0,0.0,0.0,English (1),in rating,g303648-d14176124,,"Pizza, Seafood, Barbecue, European",Restaurants,1,0,0
g303648-d14191638,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Kalisto']",Kalisto,Unclaimed,4.5,"August 5, 2023","Mitropolitska 1a, Nessebar 8231 Bulgaria",42.658955,27.732374,#35 of 144 Restaurants in Nessebar,#31 of 73 European in Nessebar,60,0,,,"Seafood, Mediterranean, European","Dinner, Lunch",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Highchairs Available",False,True,https://www.facebook.com/kalisto.nesebar/,40,40,35,,51,3.0,0.0,2.0,4.0,"French (2), Norwegian (1), Russian (16), Slovak (1), Spanish (2), Polish (6), English (26), German (6)",in rating,g303648-d14191638,$$ - $$$,"Seafood, Mediterranean, European",Restaurants,26,34,0
g303648-d14199959,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'La veranda Fish & Grill Nessebar']",La veranda Fish & Grill Nessebar,Claimed,4.5,"October 4, 2023","Izgrev Street 23, Nessebar 8230 Bulgaria",42.663063,27.721308,#46 of 144 Restaurants in Nessebar,#40 of 73 European in Nessebar,40,0,,₪7 - ₪109,"Seafood, Mediterranean, European, Grill, Eastern European","Dinner, Breakfast, Lunch",,"Serves Alcohol, Table Service, Reservations, Seating",True,True,https://www.facebook.com/La-veranda-Nesebar-1908408256152064/,,,,,29,4.0,3.0,0.0,4.0,"Slovak (1), German (1), English (33), Russian (4), French (1)",in rating,g303648-d14199959,$$ - $$$,"Seafood, Mediterranean, European",Restaurants,33,7,0
g303648-d14772261,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Sacre']",Restaurant Sacre,Claimed,4.5,"September 25, 2023","Aurelia 1 Hotel St.Panteleimon Beach, Nessebar 8230 Bulgaria",42.64816,27.706955,#33 of 144 Restaurants in Nessebar,#33 of 144 Restaurants in Nessebar,45,0,,,"Seafood, International, Mediterranean, European","Breakfast, Lunch, Dinner, Late Night, Drinks",Vegan Options,"Reservations, Accepts Credit Cards, Table Service, Delivery, Takeout, Outdoor Seating, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Playgrounds",True,True,http://www.facebook.com/RestaurantSacre/,45,45,45,35,37,5.0,1.0,1.0,1.0,"Russian (4), English (41)",in rating,g303648-d14772261,$$ - $$$,"Seafood, International, Mediterranean",Restaurants,41,4,0
g303648-d14784282,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Honolulu BBQ & Fish']",Honolulu BBQ & Fish,Claimed,4.5,"July 14, 2021","Tsar Ivan Asen II Str. 22 Old Nessebar, Nessebar 8230 Bulgaria",42.658653,27.737663,#29 of 144 Restaurants in Nessebar,#15 of 48 Eastern European in Nessebar,141,0,,,"Barbecue, European, Eastern European, Seafood, Mediterranean","Breakfast, Lunch, Dinner, Brunch",Vegetarian Friendly,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",False,True,https://www.facebook.com/HonoluluBBQandFISH/,45,45,40,,97,20.0,7.0,10.0,7.0,"Spanish (1), Norwegian (4), Russian (28), Czech (1), Italian (1), Danish (1), Swedish (1), Polish (4), English (92), Dutch (2), French (5), Turkish (1)",in rating,g303648-d14784282,$$ - $$$,"Seafood, Mediterranean, Barbecue",Restaurants,92,49,0
g303648-d14880680,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Alexandra Bistro']",Alexandra Bistro,Unclaimed,,,"Mirrage of Nessebar, South Beach, Nessebar 8230 Bulgaria",42.656963,27.717535,,,0,0,,,,,,,False,True,http://www.facebook.com/AlexandraBistro/,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g303648-d14880680,$$ - $$$,"Bar, Seafood, Mediterranean",,0,0,0
g303648-d14902639,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'South Beach Bar']",South Beach Bar,Unclaimed,4.5,"July 28, 2023",Nessebar 8230 Bulgaria,42.655357,27.715836,#45 of 144 Restaurants in Nessebar,#34 of 57 Mediterranean in Nessebar,29,0,,,"Mediterranean, European, Seafood, Bar, Pub","Breakfast, Lunch, Dinner",,"Seating, Serves Alcohol",True,True,http://southbeachbar.bg/,,,,,25,1.0,0.0,3.0,0.0,"English (25), Norwegian (1), Polish (1), Spanish (1), Russian (1)",in rating,g303648-d14902639,,"Bar, Seafood, Mediterranean, European",Restaurants,25,4,0
g303648-d14904568,,,,,,,,,,,0,0,,,,nan,,nan,False,False,,,,,,,,,,,nan,redirect,,,,,0,0,0
g303648-d15029778,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Stela']",Restaurant Stela,Claimed,4.5,"May 20, 2022","Otec Paisiy 37, Nessebar 8230 Bulgaria",42.65946,27.716957,#90 of 144 Restaurants in Nessebar,#3 of 3 Soups in Nessebar,7,0,,,"Seafood, Pub, Diner, Gastropub, Soups, Eastern European","Breakfast, Lunch, Dinner",,,True,True,,,,,,6,0.0,0.0,0.0,1.0,"Russian (1), English (6)",in rating,g303648-d15029778,,"Seafood, Pub, Diner, Gastropub",Restaurants,6,1,0
g303648-d15092585,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Stariya Kavak']",Stariya Kavak,Unclaimed,4.0,"July 4, 2022","ulista Tsar Ivan Asen II 8, Nessebar 8231 Bulgaria",42.65881,27.736485,#95 of 144 Restaurants in Nessebar,#58 of 68 Seafood in Nessebar,5,0,,,Seafood,,,,False,True,https://restaurant-40252.business.site/,,,,,4,0.0,0.0,0.0,1.0,"English (2), Russian (2), Polish (1)",in rating,g303648-d15092585,,Seafood,Restaurants,2,3,0
g303648-d15098792,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Piotrek I Mariola']",Piotrek I Mariola,Unclaimed,4.0,"October 23, 2019","Ul. Andzhelo Ronkali, 8231 Staria Grad, Nessebar 8230 Bulgaria",42.657906,27.7302,#73 of 144 Restaurants in Nessebar,#1 of 1 Polish in Nessebar,16,0,,,"Polish, Mediterranean, European",,,,False,False,http://www.facebook.com/pages/U-Piotra/391067491103050,50,45,50,,10,3.0,0.0,1.0,2.0,"German (1), Polish (15), English",in rating,g303648-d15098792,$$ - $$$,"Polish, Mediterranean, European",Restaurants,0,16,0
g303648-d15273454,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Harmony Beach']",Restaurant Harmony Beach,Claimed,4.5,"July 24, 2023","Aurelia str. 46, Ravda Beachfront Restaurant, Nessebar 8230 Bulgaria",42.65161,27.691639,#65 of 144 Restaurants in Nessebar,#65 of 144 Restaurants in Nessebar,16,0,,₪17 - ₪64,"Seafood, Italian, American, Mediterranean, European","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks",,"Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",True,True,,40,45,40,,13,1.0,0.0,1.0,1.0,"Polish (1), Russian (1), Hungarian (1), English (13)",in rating,g303648-d15273454,$$ - $$$,"Italian, American, Seafood",Restaurants,13,3,0
g303648-d1541447,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Emona']",Emona,Claimed,4.5,"September 28, 2023","Mesembria Str. 41, Nessebar 8230 Bulgaria",42.6581,27.737064,#8 of 144 Restaurants in Nessebar,#8 of 144 Restaurants in Nessebar,1384,0,,,"Seafood, Mediterranean, Barbecue, European, Healthy, Eastern European, International","Lunch, Dinner, Brunch, Drinks, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Television, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Wine and Beer, Waterfront, Dog Friendly",True,True,http://emona-ns.com/,40,40,40,40,"1,087",121.0,57.0,49.0,70.0,"Czech (4), Chinese (Sim.) (1), Norwegian (22), German (59), Hebrew (3), Spanish (3), Russian (410), English (693), French (50), Dutch (19), Hungarian (2), Serbian (2), Turkish (3), Finnish (4), Portuguese (1), Polish (79), Danish (7), Swedish (7), Italian (16)",in rating,g303648-d1541447,$$ - $$$,"Seafood, International, Mediterranean",Restaurants,693,692,0
g303648-d15816686,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Caramel Music Hall']",Caramel Music Hall,Unclaimed,3.5,"August 31, 2023","Khan Krum 11, Nessebar 8230 Bulgaria",42.662903,27.718258,#74 of 144 Restaurants in Nessebar,#5 of 13 Cafe in Nessebar,15,0,,,"Bar, Pub, Cafe, European, Grill","Breakfast, Lunch, Dinner",,"Seating, Table Service",True,True,http://www.facebook.com/caramelnessebar,,,,,6,4.0,2.0,1.0,2.0,"Norwegian (1), Czech (1), English (10), Russian (3)",in rating,g303648-d15816686,$,"Bar, Cafe, European",Restaurants,10,5,0
g303648-d17536345,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Mi Casa Nesebar Old Town']",Mi Casa Nesebar Old Town,Unclaimed,5.0,"July 18, 2023","Ivan Asen II 6 Street, Nessebar 8230 Bulgaria",42.658707,27.735966,#43 of 144 Restaurants in Nessebar,#32 of 57 Mediterranean in Nessebar,22,0,,,"European, Slovenian, Mediterranean","Dinner, Lunch",,"Reservations, Seating, Table Service",True,True,https://www.facebook.com/Mi-Casa-Nesebar-Old-Town-215959422578669/,,,,,20,1.0,0.0,1.0,0.0,"French (2), Polish (1), Slovak (1), English (16), Russian (2)",in rating,g303648-d17536345,,"Mediterranean, European, Slovenian",Restaurants,16,6,0
g303648-d17604758,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Bistro Krim']",Bistro Krim,Unclaimed,4.0,"July 23, 2023","Ul. Krajbrezhna 14, Nessebar 8231 Bulgaria",42.6604,27.73616,#85 of 144 Restaurants in Nessebar,#54 of 68 Seafood in Nessebar,10,0,,,"Seafood, Grill, Soups",Lunch,,Reservations,False,False,,,,,,4,3.0,2.0,0.0,1.0,"Polish (2), English (8)",in rating,g303648-d17604758,$$ - $$$,"Seafood, Grill, Soups",Restaurants,8,2,0
g303648-d17614527,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'La Terrazza Nesebar']",La Terrazza Nesebar,Claimed,4.5,"July 28, 2022","Kraibrejna 7a, Nessebar 8231 Bulgaria",42.65968,27.733568,#49 of 144 Restaurants in Nessebar,#2 of 8 Diner in Nessebar,29,0,,,"Seafood, Mediterranean, Pizza, International, Diner","Lunch, Dinner, Brunch, Late Night, Drinks",,"Outdoor Seating, Reservations, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",False,True,,45,45,45,,24,1.0,1.0,2.0,1.0,"Norwegian (1), Polish (1), Spanish (1), English (21), Russian (5)",in rating,g303648-d17614527,$$ - $$$,"Pizza, Seafood, International",Restaurants,21,8,0
g303648-d17688952,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Old town Vilara Boyz']",Old town Vilara Boyz,Claimed,4.5,"August 4, 2019","Han Asparuh 11 Albatros, Nessebar 8230 Bulgaria",42.659973,27.737818,#114 of 144 Restaurants in Nessebar,#12 of 13 Cafe in Nessebar,2,0,,,"Italian, Cafe, Fast Food, Turkish, Wine Bar","Breakfast, Lunch, Dinner, Brunch, Drinks",,"Outdoor Seating, Seating, Wine and Beer, Free Wifi, Table Service",True,True,,,,,,1,1.0,0.0,0.0,0.0,English (2),in rating,g303648-d17688952,$,"Italian, Cafe, Fast Food",Restaurants,2,0,0
g303648-d17690833,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'In The Old Days']",In The Old Days,Unclaimed,4.0,"August 4, 2019","Mesembrija 4 In the old town Nessebar at the square, Nessebar 8230 Bulgaria",42.658398,27.733187,#102 of 144 Restaurants in Nessebar,#34 of 48 Eastern European in Nessebar,5,0,,₪20 - ₪141,Eastern European,,,,False,True,,,,,,3,1.0,0.0,0.0,1.0,"Russian (1), English (3), Spanish (1)",in rating,g303648-d17690833,$$ - $$$,Eastern European,Restaurants,3,2,0
g303648-d17691351,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Bistro Alex']",Bistro Alex,Unclaimed,5.0,"February 6, 2021","ulitsa Vasil Levski 1, Nessebar 8230 Bulgaria",42.66259,27.7201,#70 of 144 Restaurants in Nessebar,#14 of 24 International in Nessebar,8,0,,,International,,,Reservations,False,True,,,,,,7,1.0,0.0,0.0,0.0,"English (5), Russian (2), Finnish (1)",in rating,g303648-d17691351,$,International,Restaurants,5,3,0
g303648-d17709044,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Snack Bar SouthBeach']",Snack Bar SouthBeach,Unclaimed,4.0,"July 6, 2019","Perla 55, Nessebar 8230 Bulgaria",42.66357,27.71738,#130 of 144 Restaurants in Nessebar,#20 of 20 Bar in Nessebar,1,0,,,"Bar, Cafe, British, Grill, Pub",,,,False,False,,,,,,0,1.0,0.0,0.0,0.0,English (1),in rating,g303648-d17709044,,"Bar, Cafe, British, Grill",Restaurants,1,0,0
g303648-d17733508,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'FastFood Olimp']",FastFood Olimp,Unclaimed,5.0,"July 13, 2019","Sirena 8238 Rawda, Nessebar 8238 Bulgaria",,,#123 of 144 Restaurants in Nessebar,#40 of 48 Eastern European in Nessebar,1,0,,,"Bar, Pizza, Fast Food, Pub, Diner, Eastern European","Lunch, Dinner",,,True,True,,,,,,1,0.0,0.0,0.0,0.0,"Polish (1), English",in rating,g303648-d17733508,,"Bar, Pizza, Fast Food, Pub",Restaurants,0,1,0
g303648-d17735099,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Gallery']",Restaurant Gallery,Claimed,5.0,"September 6, 2023","Krajbrezhna 6, Nessebar 8230 Bulgaria",42.65998,27.734543,#6 of 144 Restaurants in Nessebar,#6 of 144 Restaurants in Nessebar,137,0,,₪7 - ₪119,"Seafood, Mediterranean, Barbecue, Eastern European","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks",Vegetarian Friendly,"Reservations, Seating, Serves Alcohol, Table Service, Full Bar",True,True,,50,50,50,45,129,1.0,3.0,1.0,3.0,"Portuguese (1), Italian (1), German (1), Polish (4), Russian (58), Hebrew (1), English (68), Slovak (2), Chinese (Trad.) (1)",in rating,g303648-d17735099,$$ - $$$,"Seafood, Mediterranean, Barbecue",Restaurants,68,69,0
g303648-d17802311,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant & Club 24']",Restaurant & Club 24,Unclaimed,5.0,"July 25, 2019","19A Mitropolitska Str. Hotel St. John, Nessebar 8231 Bulgaria",42.65928,27.73494,#122 of 144 Restaurants in Nessebar,#18 of 20 Bar in Nessebar,1,0,,,"Bar, Pub",,,,False,True,https://stjohnnesebar.com/en/hotel-saint-john-nessebar/,,,,,1,0.0,0.0,0.0,0.0,English (1),in rating,g303648-d17802311,,"Bar, Pub",Restaurants,1,0,0
g303648-d1787821,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Neptun']",Neptun,Unclaimed,4.0,"September 19, 2023","Neptun St. 1, Nessebar 8230 Bulgaria",42.65903,27.73801,#19 of 144 Restaurants in Nessebar,#16 of 73 European in Nessebar,292,0,,,"Eastern European, Seafood, Mediterranean, European","Lunch, Dinner, Brunch, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",False,False,http://restaurant.bg/restoranti/restaurant-neptun-283,40,45,40,45,155,82.0,35.0,8.0,12.0,"Norwegian (15), Turkish (2), Slovak (1), Danish (3), Italian (6), Spanish (4), Russian (84), French (9), Polish (13), Chinese (Trad.) (2), German (8), English (139), Dutch (3), Swedish (2), Finnish (1)",in rating,g303648-d1787821,$$ - $$$,"Seafood, Mediterranean, European",Restaurants,139,153,0
g303648-d1787822,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Plakamoto']",Plakamoto,Claimed,4.5,"October 5, 2023","Ul. Ivan Aleksandar 8, Nessebar 8230 Bulgaria",42.657906,27.734335,#14 of 144 Restaurants in Nessebar,#11 of 57 Mediterranean in Nessebar,989,0,,,"Seafood, Mediterranean, European, Healthy, Eastern European","Lunch, Dinner, Brunch, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",True,True,https://www.facebook.com/Plakamoto/,45,45,40,45,661,174.0,80.0,44.0,30.0,"Italian (18), Dutch (12), Japanese (1), Danish (6), French (64), Polish (45), Turkish (7), Russian (245), Spanish (11), Hungarian (5), Arabic (1), Finnish (7), English (478), German (46), Norwegian (31), Swedish (4), Hebrew (4), Czech (3), Slovak (1)",in rating,g303648-d1787822,$$ - $$$,"Seafood, Mediterranean, European",Restaurants,478,511,0
g303648-d1788484,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Kapitanska Sreschta']",Kapitanska Sreschta,Unclaimed,4.0,"September 6, 2023","Ul. Mena 22, Nessebar 8230 Bulgaria",42.657352,27.73255,#42 of 144 Restaurants in Nessebar,#36 of 73 European in Nessebar,182,0,,,"Seafood, Mediterranean, European, Eastern European, Central European","Dinner, Lunch",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",True,True,http://www.facebook.com/pages/Kapitanska-Sreshta/179587992107901?nr,40,40,35,40,90,39.0,22.0,9.0,22.0,"English (105), Czech (1), Spanish (4), Swedish (1), Polish (4), Italian (3), Dutch (2), Hebrew (1), Russian (45), French (5), Norwegian (3), Hungarian (2), German (6)",in rating,g303648-d1788484,$$ - $$$,"Seafood, Mediterranean, European",Restaurants,105,77,0
g303648-d1889705,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Romantika & Panorama']",Romantika & Panorama,Claimed,4.0,"September 16, 2023","Mena St, 12-14 Nessebar-Old Town, Nessebar 8231 Bulgaria",42.65777,27.732096,#22 of 144 Restaurants in Nessebar,#19 of 68 Seafood in Nessebar,480,0,,,"Seafood, Mediterranean, European, Central European","Lunch, Dinner, Brunch","Vegetarian Friendly, Gluten Free Options","Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Highchairs Available, Accepts Credit Cards, Table Service",True,True,http://romantika-panorama.com/,45,40,40,40,249,115.0,52.0,24.0,40.0,"Turkish (2), Norwegian (48), German (25), Dutch (9), Spanish (1), Italian (2), Danish (9), English (246), Swedish (9), Hebrew (9), Finnish (2), Hungarian (2), Russian (93), French (15), Portuguese (1), Polish (7)",in rating,g303648-d1889705,$$ - $$$,"Seafood, Mediterranean, European",Restaurants,246,234,0
g303648-d18979608,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Forest Nook']",Forest Nook,Unclaimed,3.5,"August 27, 2022","Marina Nesebar, Nessebar 8230 Bulgaria",42.65947,27.72249,#126 of 144 Restaurants in Nessebar,#4 of 4 Beer restaurants in Nessebar,3,0,,,Beer restaurants,,,,False,True,https://www.facebook.com/forestnook.nessebar/,,,,,2,0.0,0.0,0.0,1.0,English (3),in rating,g303648-d18979608,,Beer restaurants,Restaurants,3,0,0
g303648-d19084104,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Hotel Mirage Restaurant']",Hotel Mirage Restaurant,Unclaimed,4.0,"August 17, 2023","Ulitsa Perla 6, Nessebar 8230 Bulgaria",42.65682,27.717003,#99 of 144 Restaurants in Nessebar,#1 of 1 Dining bars in Nessebar,3,0,,,Dining bars,,,,False,True,http://hotelmirage-bg.com/restaurant/,,,,,2,0.0,0.0,1.0,0.0,English (3),in rating,g303648-d19084104,,Dining bars,Restaurants,3,0,0
g303648-d20030267,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Hemingway']",Restaurant Hemingway,Unclaimed,4.0,"August 12, 2023","ul. Mesembrija 5 Staria Grad, Nessebar 8231 Bulgaria",42.65869,27.73185,#120 of 144 Restaurants in Nessebar,#6 of 8 Diner in Nessebar,2,0,,,"Diner, Eastern European, Beer restaurants",,,,False,True,,,,,,1,0.0,1.0,0.0,0.0,English (2),in rating,g303648-d20030267,,"Diner, Eastern European, Beer restaurants",Restaurants,2,0,0
g303648-d20375146,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', '221B Baker Street']",221B Baker Street,Claimed,5.0,"February 6, 2021","Han Krum 16 street, Nessebar 8230 Bulgaria",42.66255,27.719736,#98 of 144 Restaurants in Nessebar,#2 of 4 British in Nessebar,2,0,,,"French, British",,,,False,True,,,,,,2,0.0,0.0,0.0,0.0,English (2),in rating,g303648-d20375146,$,"French, British",Restaurants,2,0,0
g303648-d20414149,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Antico grill & seafood']",Antico grill & seafood,Claimed,4.5,"December 18, 2021","Str. Kraibrezna, Nessebar 8230 Bulgaria",42.659836,27.733877,#81 of 144 Restaurants in Nessebar,#58 of 73 European in Nessebar,7,0,,₪17 - ₪64,"Seafood, Barbecue, European, Eastern European","Lunch, Dinner",,Reservations,True,True,http://www.facebook.com/Antico-Seafood-Grill-Old-Nessebar-102140924772288/?modal=admin_todo_tour,,,,,6,0.0,0.0,0.0,1.0,"French (1), English (6)",in rating,g303648-d20414149,$$ - $$$,"Seafood, Barbecue, European",Restaurants,6,1,0
g303648-d20960208,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Mena North Dock']",Mena North Dock - CLOSED,Claimed,4.5,"June 4, 2023","ul. Zhana Chimbuleva 6, Nessebar 8231 Bulgaria",42.659225,27.733356,,,8,0,,₪13 - ₪212,"African, Pizza, Seafood, European",,,,False,True,http://www.facebook.com/menanorthdock/,,,,,6,0.0,1.0,0.0,1.0,"Italian (1), German (1), English (6)",closed,g303648-d20960208,$$ - $$$,"African, Pizza, Seafood",,6,2,0
